,uid,d,t,x,y
873,1,4,9,13.0,19.0
874,1,4,10,11.0,17.0
875,1,4,11,12.0,17.0
876,1,4,12,11.0,19.0
877,1,4,13,11.0,19.0
878,1,4,14,10.0,20.0
879,1,4,15,12.0,22.0
880,1,4,16,11.0,20.0
881,1,4,17,10.0,18.0
882,1,4,18,8.0,19.0
883,1,4,19,9.0,17.0
884,1,4,20,8.0,18.0
885,1,4,21,9.0,18.0
886,1,4,22,10.0,17.0
887,1,4,23,10.0,18.0
888,1,4,24,12.0,18.0
889,1,4,25,10.0,18.0
890,1,4,26,9.0,16.0
891,1,4,27,8.0,14.0
892,1,4,28,10.0,12.0
893,1,4,29,12.0,11.0
894,1,4,30,13.0,9.0
895,1,4,31,13.0,7.0
896,1,4,32,14.0,7.0
897,1,4,33,14.0,9.0
898,1,4,34,16.0,10.0
899,1,4,35,16.0,8.0
900,1,4,36,16.0,10.0
901,1,4,37,16.0,11.0
902,1,4,38,15.0,9.0
903,1,4,39,16.0,7.0
904,1,4,40,17.0,8.0
905,1,4,41,16.0,8.0
906,1,4,42,16.0,10.0
907,1,4,43,15.0,8.0
908,1,4,44,16.0,8.0
909,1,4,45,14.0,8.0
910,1,4,46,14.0,10.0
911,1,4,47,14.0,9.0
912,1,5,0,14.0,11.0
913,1,5,1,12.0,9.0
914,1,5,2,13.0,8.0
915,1,5,3,13.0,9.0
916,1,5,4,15.0,9.0
917,1,5,5,13.0,8.0
918,1,5,6,11.0,10.0
919,1,5,7,11.0,10.0
920,1,5,8,11.0,10.0
921,1,5,9,10.0,9.0
922,1,5,10,11.0,7.0
923,1,5,11,12.0,7.0
924,1,5,12,10.0,9.0
925,1,5,13,11.0,11.0
926,1,5,14,13.0,10.0
927,1,5,15,11.0,12.0
928,1,5,16,10.0,11.0
929,1,5,17,10.0,10.0
930,1,5,18,12.0,12.0
931,1,5,19,11.0,10.0
932,1,5,20,13.0,10.0
933,1,5,21,12.0,11.0
934,1,5,22,11.0,12.0
935,1,5,23,10.0,13.0
936,1,5,24,10.0,15.0
937,1,5,25,11.0,14.0
938,1,5,26,12.0,14.0
939,1,5,27,10.0,14.0
940,1,5,28,10.0,14.0
941,1,5,29,9.0,15.0
942,1,5,30,7.0,17.0
943,1,5,31,6.0,15.0
944,1,5,32,7.0,16.0
945,1,5,33,5.0,18.0
946,1,5,34,7.0,20.0
947,1,5,35,6.0,18.0
948,1,5,36,7.0,20.0
949,1,5,37,9.0,20.0
950,1,5,38,8.0,21.0
951,1,5,39,8.0,19.0
952,1,5,40,10.0,20.0
953,1,5,41,11.0,18.0
954,1,5,42,9.0,20.0
955,1,5,43,7.0,22.0
956,1,5,44,8.0,23.0
957,1,5,45,8.0,24.0
958,1,5,46,6.0,24.0
959,1,5,47,7.0,23.0
960,1,6,0,9.0,24.0
961,1,6,1,8.0,23.0
962,1,6,2,7.0,23.0
963,1,6,3,8.0,24.0
964,1,6,4,9.0,23.0
965,1,6,5,7.0,22.0
966,1,6,6,5.0,23.0
967,1,6,7,7.0,21.0
968,1,6,8,8.0,23.0
969,1,6,9,7.0,24.0
970,1,6,10,6.0,23.0
971,1,6,11,4.0,24.0
972,1,6,12,3.0,22.0
973,1,6,13,1.0,23.0
974,1,6,14,3.0,21.0
975,1,6,15,5.0,19.0
976,1,6,16,6.0,21.0
977,1,6,17,6.0,20.0
978,1,6,18,7.0,21.0
979,1,6,19,6.0,20.0
980,1,6,20,7.0,21.0
981,1,6,21,5.0,21.0
982,1,6,22,4.0,20.0
983,1,6,23,3.0,22.0
984,1,6,24,1.0,20.0
985,1,6,25,0.0,18.0
986,1,6,26,2.0,19.0
987,1,6,27,3.0,20.0
988,1,6,28,1.0,19.0
989,1,6,29,3.0,19.0
990,1,6,30,3.0,20.0
991,1,6,31,1.0,21.0
992,1,6,32,3.0,23.0
993,1,6,33,3.0,21.0
994,1,6,34,5.0,23.0
995,1,6,35,4.0,24.0
996,1,6,36,5.0,22.0
997,1,6,37,7.0,21.0
998,1,6,38,8.0,20.0
999,1,6,39,9.0,21.0
1000,1,6,40,9.0,23.0
1001,1,6,41,8.0,24.0
1002,1,6,42,9.0,24.0
1003,1,6,43,8.0,23.0
1004,1,6,44,7.0,23.0
1005,1,6,45,9.0,21.0
1006,1,6,46,8.0,19.0
1007,1,6,47,9.0,18.0
1008,1,7,0,11.0,18.0
1009,1,7,1,9.0,16.0
1010,1,7,2,11.0,15.0
1011,1,7,3,12.0,17.0
1012,1,7,4,14.0,18.0
1013,1,7,5,13.0,16.0
1014,1,7,6,14.0,14.0
1015,1,7,7,15.0,12.0
1016,1,7,8,16.0,13.0
1017,1,7,9,16.0,15.0
1018,1,7,10,14.0,14.0
1019,1,7,11,14.0,13.0
1020,1,7,12,15.0,12.0
1021,1,7,13,16.0,13.0
1022,1,7,14,16.0,11.0
1023,1,7,15,16.0,13.0
1024,1,7,16,17.0,12.0
1025,1,7,17,17.0,14.0
1026,1,7,18,17.0,15.0
1027,1,7,19,15.0,13.0
1028,1,7,20,16.0,11.0
1029,1,7,21,14.0,12.0
1030,1,7,22,14.0,10.0
1031,1,7,23,12.0,8.0
1032,1,7,24,12.0,6.0
1033,1,7,25,11.0,5.0
1034,1,7,26,13.0,7.0
1035,1,7,27,12.0,7.0
1036,1,7,28,13.0,6.0
1037,1,7,29,12.0,7.0
1038,1,7,30,11.0,5.0
1039,1,7,31,9.0,3.0
1040,1,7,32,10.0,5.0
1041,1,7,33,10.0,4.0
1042,1,7,34,9.0,3.0
1043,1,7,35,7.0,4.0
1044,1,7,36,9.0,5.0
1045,1,7,37,10.0,6.0
1046,1,7,38,8.0,7.0
1047,1,7,39,6.0,8.0
1048,1,7,40,8.0,7.0
1049,1,7,41,8.0,6.0
1050,1,7,42,9.0,5.0
1051,1,7,43,8.0,6.0
1052,1,7,44,8.0,8.0
1053,1,7,45,6.0,9.0
1054,1,7,46,4.0,10.0
1055,1,7,47,6.0,8.0
1056,1,8,0,6.0,9.0
1057,1,8,1,4.0,7.0
1058,1,8,2,6.0,8.0
1059,1,8,3,7.0,10.0
1060,1,8,4,9.0,10.0
1061,1,8,5,8.0,8.0
1062,1,8,6,7.0,8.0
1063,1,8,7,9.0,7.0
1064,1,8,8,10.0,8.0
1065,1,8,9,9.0,7.0
1066,1,8,10,8.0,6.0
1067,1,8,11,9.0,6.0
1068,1,8,12,7.0,4.0
1069,1,8,13,8.0,6.0
1070,1,8,14,6.0,7.0
1071,1,8,15,4.0,9.0
1072,1,8,16,2.0,7.0
1073,1,8,17,4.0,7.0
1074,1,8,18,2.0,7.0
1075,1,8,19,2.0,9.0
1076,1,8,20,3.0,11.0
1077,1,8,21,4.0,10.0
1078,1,8,22,4.0,12.0
1079,1,8,23,5.0,10.0
1080,1,8,24,3.0,12.0
1081,1,8,25,5.0,13.0
1082,1,8,26,5.0,11.0
1083,1,8,27,5.0,11.0
1084,1,8,28,5.0,10.0
1085,1,8,29,6.0,11.0
1086,1,8,30,7.0,12.0
1087,1,8,31,5.0,11.0
1088,1,8,32,4.0,9.0
1089,1,8,33,2.0,9.0
1090,1,8,34,4.0,10.0
1091,1,8,35,4.0,11.0
1092,1,8,36,6.0,13.0
1093,1,8,37,7.0,13.0
1094,1,8,38,8.0,11.0
1095,1,8,39,6.0,12.0
1096,1,8,40,6.0,12.0
1097,1,8,41,8.0,13.0
1098,1,8,42,10.0,12.0
1099,1,8,43,12.0,14.0
1100,1,8,44,12.0,16.0
1101,1,8,45,13.0,14.0
1102,1,8,46,13.0,13.0
1103,1,8,47,12.0,14.0
1104,1,9,0,12.0,16.0
1105,1,9,1,10.0,18.0
1106,1,9,2,9.0,17.0
1107,1,9,3,9.0,18.0
1108,1,9,4,10.0,19.0
1109,1,9,5,10.0,17.0
1110,1,9,6,9.0,17.0
1111,1,9,7,10.0,15.0
1112,1,9,8,10.0,13.0
1113,1,9,9,8.0,12.0
1114,1,9,10,9.0,14.0
1115,1,9,11,11.0,16.0
1116,1,9,12,13.0,17.0
1117,1,9,13,15.0,17.0
1118,1,9,14,13.0,17.0
1119,1,9,15,13.0,17.0
1120,1,9,16,13.0,16.0
1121,1,9,17,13.0,14.0
1122,1,9,18,14.0,13.0
1123,1,9,19,15.0,14.0
1124,1,9,20,13.0,14.0
1125,1,9,21,14.0,16.0
1126,1,9,22,13.0,15.0
1127,1,9,23,12.0,16.0
1128,1,9,24,11.0,16.0
1129,1,9,25,13.0,15.0
1130,1,9,26,14.0,16.0
1131,1,9,27,13.0,15.0
1132,1,9,28,14.0,17.0
1133,1,9,29,13.0,18.0
1134,1,9,30,11.0,20.0
1135,1,9,31,12.0,21.0
1136,1,9,32,10.0,23.0
1137,1,9,33,11.0,24.0
1138,1,9,34,9.0,24.0
1139,1,9,35,8.0,23.0
1140,1,9,36,10.0,21.0
1141,1,9,37,8.0,19.0
1142,1,9,38,7.0,18.0
1143,1,9,39,6.0,18.0
1144,1,9,40,8.0,18.0
1145,1,9,41,9.0,20.0
1146,1,9,42,9.0,18.0
1147,1,9,43,11.0,19.0
1148,1,9,44,13.0,21.0
1149,1,9,45,12.0,22.0
1150,1,9,46,10.0,22.0
1151,1,9,47,8.0,22.0
1152,1,10,0,8.0,24.0
1153,1,10,1,8.0,22.0
1154,1,10,2,9.0,21.0
1155,1,10,3,10.0,19.0
1156,1,10,4,8.0,18.0
1157,1,10,5,6.0,19.0
1158,1,10,6,7.0,20.0
1159,1,10,7,5.0,20.0
1160,1,10,8,6.0,20.0
1161,1,10,9,5.0,19.0
1162,1,10,10,7.0,17.0
1163,1,10,11,9.0,17.0
1164,1,10,12,8.0,19.0
1165,1,10,13,9.0,19.0
1166,1,10,14,9.0,20.0
1167,1,10,15,11.0,18.0
1168,1,10,16,12.0,18.0
1169,1,10,17,14.0,17.0
1170,1,10,18,16.0,17.0
1171,1,10,19,17.0,16.0
1172,1,10,20,15.0,16.0
1173,1,10,21,17.0,17.0
1174,1,10,22,17.0,15.0
1175,1,10,23,18.0,13.0
1176,1,10,24,16.0,15.0
1177,1,10,25,15.0,14.0
1178,1,10,26,17.0,14.0
1179,1,10,27,15.0,13.0
1180,1,10,28,15.0,12.0
1181,1,10,29,14.0,14.0
1182,1,10,30,16.0,14.0
1183,1,10,31,16.0,15.0
1184,1,10,32,18.0,16.0
1185,1,10,33,18.0,16.0
1186,1,10,34,20.0,14.0
1187,1,10,35,19.0,15.0
1188,1,10,36,18.0,13.0
1189,1,10,37,16.0,11.0
1190,1,10,38,14.0,12.0
1191,1,10,39,13.0,11.0
1192,1,10,40,11.0,10.0
1193,1,10,41,12.0,11.0
1194,1,10,42,14.0,13.0
1195,1,10,43,13.0,12.0
1196,1,10,44,15.0,14.0
1197,1,10,45,15.0,14.0
1198,1,10,46,16.0,15.0
1199,1,10,47,14.0,13.0
1200,1,11,0,16.0,15.0
1201,1,11,1,16.0,14.0
1202,1,11,2,15.0,16.0
1203,1,11,3,14.0,15.0
1204,1,11,4,13.0,15.0
1205,1,11,5,14.0,16.0
1206,1,11,6,12.0,14.0
1207,1,11,7,14.0,13.0
1208,1,11,8,12.0,15.0
1209,1,11,9,12.0,13.0
1210,1,11,10,11.0,12.0
1211,1,11,11,13.0,12.0
1212,1,11,12,12.0,11.0
1213,1,11,13,11.0,10.0
1214,1,11,14,12.0,9.0
1215,1,11,15,10.0,11.0
1216,1,11,16,10.0,13.0
1217,1,11,17,12.0,12.0
1218,1,11,18,14.0,10.0
1219,1,11,19,12.0,12.0
1220,1,11,20,14.0,10.0
1221,1,11,21,16.0,9.0
1222,1,11,22,14.0,9.0
1223,1,11,23,12.0,7.0
1224,1,11,24,13.0,6.0
1225,1,11,25,12.0,8.0
1226,1,11,26,11.0,6.0
1227,1,11,27,12.0,4.0
1228,1,11,28,13.0,3.0
1229,1,11,29,15.0,5.0
1230,1,11,30,16.0,6.0
1231,1,11,31,15.0,5.0
1232,1,11,32,17.0,5.0
1233,1,11,33,16.0,6.0
1234,1,11,34,18.0,5.0
1235,1,11,35,16.0,5.0
1236,1,11,36,18.0,3.0
1237,1,11,37,18.0,2.0
1238,1,11,38,20.0,4.0
1239,1,11,39,21.0,2.0
1240,1,11,40,20.0,3.0
1241,1,11,41,20.0,2.0
1242,1,11,42,20.0,2.0
1243,1,11,43,21.0,4.0
1244,1,11,44,22.0,6.0
1245,1,11,45,22.0,8.0
1246,1,11,46,20.0,10.0
1247,1,11,47,19.0,9.0
1248,1,12,0,18.0,9.0
1249,1,12,1,17.0,8.0
1250,1,12,2,16.0,8.0
1251,1,12,3,17.0,10.0
1252,1,12,4,15.0,8.0
1253,1,12,5,13.0,7.0
1254,1,12,6,12.0,9.0
1255,1,12,7,12.0,9.0
1256,1,12,8,12.0,7.0
1257,1,12,9,14.0,9.0
1258,1,12,10,14.0,10.0
1259,1,12,11,12.0,9.0
1260,1,12,12,11.0,7.0
1261,1,12,13,9.0,7.0
1262,1,12,14,10.0,5.0
1263,1,12,15,10.0,5.0
1264,1,12,16,8.0,6.0
1265,1,12,17,7.0,5.0
1266,1,12,18,7.0,4.0
1267,1,12,19,9.0,6.0
1268,1,12,20,7.0,7.0
1269,1,12,21,9.0,5.0
1270,1,12,22,8.0,6.0
1271,1,12,23,7.0,4.0
1272,1,12,24,7.0,5.0
1273,1,12,25,8.0,5.0
1274,1,12,26,7.0,7.0
1275,1,12,27,9.0,8.0
1276,1,12,28,10.0,9.0
1277,1,12,29,12.0,10.0
1278,1,12,30,14.0,12.0
1279,1,12,31,14.0,11.0
1280,1,12,32,15.0,12.0
1281,1,12,33,16.0,10.0
1282,1,12,34,18.0,11.0
1283,1,12,35,19.0,9.0
1284,1,12,36,21.0,10.0
1285,1,12,37,23.0,8.0
1286,1,12,38,23.0,6.0
1287,1,12,39,22.0,5.0
1288,1,12,40,22.0,4.0
1289,1,12,41,23.0,6.0
1290,1,12,42,24.0,4.0
1291,1,12,43,22.0,4.0
1292,1,12,44,23.0,2.0
1293,1,12,45,21.0,1.0
1294,1,12,46,23.0,1.0
1295,1,12,47,24.0,1.0
1296,1,13,0,24.0,2.0
1297,1,13,1,22.0,4.0
1298,1,13,2,22.0,4.0
1299,1,13,3,24.0,6.0
1300,1,13,4,23.0,8.0
1301,1,13,5,22.0,10.0
1302,1,13,6,23.0,12.0
1303,1,13,7,22.0,11.0
1304,1,13,8,21.0,10.0
1305,1,13,9,23.0,12.0
1306,1,13,10,23.0,13.0
1307,1,13,11,22.0,14.0
1308,1,13,12,21.0,16.0
1309,1,13,13,19.0,16.0
1310,1,13,14,19.0,16.0
1311,1,13,15,20.0,14.0
1312,1,13,16,22.0,13.0
1313,1,13,17,20.0,11.0
1314,1,13,18,19.0,13.0
1315,1,13,19,19.0,13.0
1316,1,13,20,21.0,14.0
1317,1,13,21,21.0,15.0
1318,1,13,22,21.0,16.0
1319,1,13,23,21.0,18.0
1320,1,13,24,22.0,20.0
1321,1,13,25,22.0,22.0
1322,1,13,26,24.0,21.0
1323,1,13,27,22.0,22.0
1324,1,13,28,20.0,23.0
1325,1,13,29,20.0,23.0
1326,1,13,30,21.0,22.0
1327,1,13,31,20.0,22.0
1328,1,13,32,18.0,24.0
1329,1,13,33,16.0,24.0
1330,1,13,34,17.0,23.0
1331,1,13,35,16.0,21.0
1332,1,13,36,14.0,20.0
1333,1,13,37,16.0,22.0
1334,1,13,38,18.0,20.0
1335,1,13,39,20.0,22.0
1336,1,13,40,22.0,20.0
1337,1,13,41,20.0,20.0
1338,1,13,42,19.0,18.0
1339,1,13,43,18.0,18.0
1340,1,13,44,16.0,18.0
1341,1,13,45,15.0,17.0
1342,1,13,46,16.0,18.0
1343,1,13,47,18.0,20.0
1344,1,14,0,16.0,18.0
1345,1,14,1,15.0,16.0
1346,1,14,2,14.0,14.0
1347,1,14,3,14.0,13.0
1348,1,14,4,16.0,13.0
1349,1,14,5,16.0,14.0
1350,1,14,6,18.0,15.0
1351,1,14,7,19.0,16.0
1352,1,14,8,20.0,16.0
1353,1,14,9,19.0,18.0
1354,1,14,10,17.0,19.0
1355,1,14,11,19.0,21.0
1356,1,14,12,18.0,20.0
1357,1,14,13,18.0,18.0
1358,1,14,14,16.0,18.0
1359,1,14,15,18.0,16.0
1360,1,14,16,19.0,14.0
1361,1,14,17,18.0,12.0
1362,1,14,18,20.0,12.0
1363,1,14,19,20.0,12.0
1364,1,14,20,20.0,13.0
1365,1,14,21,22.0,15.0
1366,1,14,22,21.0,14.0
1367,1,14,23,19.0,16.0
1368,1,14,24,17.0,16.0
1369,1,14,25,19.0,14.0
1370,1,14,26,19.0,14.0
1371,1,14,27,17.0,16.0
1372,1,14,28,17.0,15.0
1373,1,14,29,17.0,17.0
1374,1,14,30,16.0,18.0
1375,1,14,31,17.0,18.0
1376,1,14,32,16.0,19.0
1377,1,14,33,15.0,21.0
1378,1,14,34,15.0,20.0
1379,1,14,35,13.0,19.0
1380,1,14,36,13.0,17.0
1381,1,14,37,11.0,18.0
1382,1,14,38,11.0,16.0
1383,1,14,39,12.0,15.0
1384,1,14,40,11.0,15.0
1385,1,14,41,11.0,14.0
1386,1,14,42,12.0,13.0
1387,1,14,43,14.0,11.0
1388,1,14,44,13.0,9.0
1389,1,14,45,13.0,11.0
1390,1,14,46,12.0,10.0
1391,1,14,47,12.0,10.0
1392,1,15,0,13.0,9.0
1393,1,15,1,13.0,11.0
1394,1,15,2,11.0,10.0
1395,1,15,3,9.0,11.0
1396,1,15,4,11.0,12.0
1397,1,15,5,9.0,11.0
1398,1,15,6,11.0,12.0
1399,1,15,7,13.0,10.0
1400,1,15,8,11.0,11.0
1401,1,15,9,9.0,12.0
1402,1,15,10,10.0,14.0
1403,1,15,11,11.0,15.0
1404,1,15,12,11.0,17.0
1405,1,15,13,11.0,15.0
1406,1,15,14,12.0,13.0
1407,1,15,15,13.0,14.0
1408,1,15,16,15.0,12.0
1409,1,15,17,15.0,11.0
1410,1,15,18,14.0,9.0
1411,1,15,19,12.0,8.0
1412,1,15,20,11.0,6.0
1413,1,15,21,12.0,7.0
1414,1,15,22,10.0,5.0
1415,1,15,23,12.0,4.0
1416,1,15,24,12.0,3.0
1417,1,15,25,12.0,1.0
1418,1,15,26,13.0,1.0
1419,1,15,27,13.0,1.0
1420,1,15,28,12.0,1.0
1421,1,15,29,11.0,3.0
1422,1,15,30,9.0,2.0
1423,1,15,31,9.0,4.0
1424,1,15,32,8.0,3.0
1425,1,15,33,9.0,1.0
1426,1,15,34,8.0,0.0
1427,1,15,35,8.0,1.0
1428,1,15,36,7.0,1.0
1429,1,15,37,6.0,3.0
1430,1,15,38,6.0,1.0
1431,1,15,39,5.0,3.0
1432,1,15,40,7.0,3.0
1433,1,15,41,6.0,1.0
1434,1,15,42,4.0,1.0
1435,1,15,43,3.0,1.0
1436,1,15,44,1.0,0.0
1437,1,15,45,2.0,2.0
1438,1,15,46,2.0,4.0
1439,1,15,47,0.0,4.0
1440,2,1,0,9.0,12.0
1441,2,1,1,10.0,12.0
1442,2,1,2,9.0,12.0
1443,2,1,3,11.0,12.0
1444,2,1,4,13.0,14.0
1445,2,1,5,11.0,16.0
1446,2,1,6,9.0,15.0
1447,2,1,7,9.0,16.0
1448,2,1,8,7.0,18.0
1449,2,1,9,7.0,19.0
1450,2,1,10,8.0,18.0
1451,2,1,11,9.0,18.0
1452,2,1,12,8.0,20.0
1453,2,1,13,9.0,21.0
1454,2,1,14,11.0,21.0
1455,2,1,15,11.0,21.0
1456,2,1,16,11.0,23.0
1457,2,1,17,13.0,24.0
1458,2,1,18,11.0,24.0
1459,2,1,19,10.0,23.0
1460,2,1,20,12.0,24.0
1461,2,1,21,13.0,24.0
1462,2,1,22,11.0,22.0
1463,2,1,23,9.0,24.0
1464,2,1,24,8.0,23.0
1465,2,1,25,10.0,23.0
1466,2,1,26,10.0,21.0
1467,2,1,27,10.0,20.0
1468,2,1,28,12.0,22.0
1469,2,1,29,11.0,23.0
1470,2,1,30,11.0,21.0
1471,2,1,31,9.0,20.0
1472,2,1,32,11.0,18.0
1473,2,1,33,11.0,16.0
1474,2,1,34,11.0,15.0
1475,2,1,35,9.0,14.0
1476,2,1,36,10.0,13.0
1477,2,1,37,11.0,15.0
1478,2,1,38,11.0,15.0
1479,2,1,39,10.0,14.0
1480,2,1,40,11.0,16.0
1481,2,1,41,11.0,18.0
1482,2,1,42,11.0,17.0
1483,2,1,43,10.0,17.0
1484,2,1,44,8.0,18.0
1485,2,1,45,8.0,17.0
1486,2,1,46,7.0,17.0
1487,2,1,47,7.0,19.0
1488,2,2,0,8.0,20.0
1489,2,2,1,9.0,22.0
1490,2,2,2,7.0,22.0
1491,2,2,3,5.0,22.0
1492,2,2,4,3.0,21.0
1493,2,2,5,4.0,22.0
1494,2,2,6,5.0,20.0
1495,2,2,7,6.0,21.0
1496,2,2,8,7.0,21.0
1497,2,2,9,7.0,20.0
1498,2,2,10,8.0,22.0
1499,2,2,11,9.0,20.0
1500,2,2,12,7.0,21.0
1501,2,2,13,9.0,19.0
1502,2,2,14,11.0,21.0
1503,2,2,15,12.0,21.0
1504,2,2,16,12.0,23.0
1505,2,2,17,13.0,21.0
1506,2,2,18,11.0,20.0
1507,2,2,19,9.0,18.0
1508,2,2,20,11.0,19.0
1509,2,2,21,11.0,21.0
1510,2,2,22,10.0,22.0
1511,2,2,23,8.0,23.0
1512,2,2,24,9.0,21.0
1513,2,2,25,11.0,22.0
1514,2,2,26,9.0,22.0
1515,2,2,27,9.0,23.0
1516,2,2,28,7.0,21.0
1517,2,2,29,7.0,22.0
1518,2,2,30,9.0,23.0
1519,2,2,31,11.0,22.0
1520,2,2,32,11.0,21.0
1521,2,2,33,13.0,20.0
1522,2,2,34,13.0,20.0
1523,2,2,35,15.0,18.0
1524,2,2,36,15.0,17.0
1525,2,2,37,13.0,18.0
1526,2,2,38,12.0,18.0
1527,2,2,39,13.0,16.0
1528,2,2,40,11.0,14.0
1529,2,2,41,10.0,15.0
1530,2,2,42,10.0,16.0
1531,2,2,43,8.0,15.0
1532,2,2,44,7.0,14.0
1533,2,2,45,7.0,16.0
1534,2,2,46,8.0,16.0
1535,2,2,47,7.0,14.0
1536,2,3,0,8.0,12.0
1537,2,3,1,8.0,14.0
1538,2,3,2,6.0,14.0
1539,2,3,3,7.0,15.0
1540,2,3,4,9.0,13.0
1541,2,3,5,8.0,13.0
1542,2,3,6,9.0,15.0
1543,2,3,7,10.0,17.0
1544,2,3,8,10.0,15.0
1545,2,3,9,9.0,15.0
1546,2,3,10,8.0,13.0
1547,2,3,11,6.0,11.0
1548,2,3,12,7.0,11.0
1549,2,3,13,6.0,12.0
1550,2,3,14,5.0,10.0
1551,2,3,15,5.0,9.0
1552,2,3,16,7.0,8.0
1553,2,3,17,5.0,8.0
1554,2,3,18,4.0,9.0
1555,2,3,19,4.0,7.0
1556,2,3,20,3.0,8.0
1557,2,3,21,4.0,10.0
1558,2,3,22,4.0,11.0
1559,2,3,23,4.0,11.0
1560,2,3,24,4.0,11.0
1561,2,3,25,3.0,11.0
1562,2,3,26,4.0,9.0
1563,2,3,27,5.0,8.0
1564,2,3,28,5.0,9.0
1565,2,3,29,7.0,9.0
1566,2,3,30,8.0,9.0
1567,2,3,31,10.0,7.0
1568,2,3,32,9.0,8.0
1569,2,3,33,11.0,7.0
1570,2,3,34,12.0,7.0
1571,2,3,35,13.0,8.0
1572,2,3,36,14.0,10.0
1573,2,3,37,12.0,10.0
1574,2,3,38,14.0,8.0
1575,2,3,39,14.0,6.0
1576,2,3,40,13.0,6.0
1577,2,3,41,12.0,7.0
1578,2,3,42,12.0,6.0
1579,2,3,43,13.0,6.0
1580,2,3,44,14.0,7.0
1581,2,3,45,14.0,6.0
1582,2,3,46,15.0,5.0
1583,2,3,47,14.0,5.0
1584,2,4,0,13.0,7.0
1585,2,4,1,11.0,6.0
1586,2,4,2,11.0,4.0
1587,2,4,3,11.0,3.0
1588,2,4,4,9.0,4.0
1589,2,4,5,8.0,5.0
1590,2,4,6,6.0,4.0
1591,2,4,7,4.0,2.0
1592,2,4,8,3.0,4.0
1593,2,4,9,1.0,4.0
1594,2,4,10,0.0,4.0
1595,2,4,11,0.0,4.0
1596,2,4,12,1.0,3.0
1597,2,4,13,2.0,4.0
1598,2,4,14,3.0,4.0
1599,2,4,15,1.0,3.0
1600,2,4,16,1.0,3.0
1601,2,4,17,3.0,5.0
1602,2,4,18,1.0,3.0
1603,2,4,19,0.0,4.0
1604,2,4,20,2.0,2.0
1605,2,4,21,2.0,4.0
1606,2,4,22,1.0,3.0
1607,2,4,23,2.0,1.0
1608,2,4,24,0.0,2.0
1609,2,4,25,1.0,1.0
1610,2,4,26,0.0,3.0
1611,2,4,27,1.0,1.0
1612,2,4,28,3.0,0.0
1613,2,4,29,5.0,2.0
1614,2,4,30,7.0,3.0
1615,2,4,31,5.0,1.0
1616,2,4,32,5.0,1.0
1617,2,4,33,3.0,0.0
1618,2,4,34,1.0,1.0
1619,2,4,35,0.0,2.0
1620,2,4,36,0.0,2.0
1621,2,4,37,2.0,1.0
1622,2,4,38,0.0,0.0
1623,2,4,39,2.0,2.0
1624,2,4,40,2.0,1.0
1625,2,4,41,0.0,3.0
1626,2,4,42,0.0,2.0
1627,2,4,43,0.0,2.0
1628,2,4,44,1.0,1.0
1629,2,4,45,2.0,1.0
1630,2,4,46,3.0,2.0
1631,2,4,47,3.0,1.0
1632,2,5,0,4.0,0.0
1633,2,5,1,3.0,2.0
1634,2,5,2,2.0,2.0
1635,2,5,3,2.0,0.0
1636,2,5,4,3.0,1.0
1637,2,5,5,5.0,1.0
1638,2,5,6,5.0,2.0
1639,2,5,7,7.0,1.0
1640,2,5,8,7.0,1.0
1641,2,5,9,6.0,2.0
1642,2,5,10,7.0,2.0
1643,2,5,11,9.0,0.0
1644,2,5,12,7.0,1.0
1645,2,5,13,9.0,0.0
1646,2,5,14,11.0,0.0
1647,2,5,15,12.0,0.0
1648,2,5,16,13.0,0.0
1649,2,5,17,13.0,1.0
1650,2,5,18,11.0,3.0
1651,2,5,19,10.0,4.0
1652,2,5,20,10.0,6.0
1653,2,5,21,12.0,6.0
1654,2,5,22,11.0,8.0
1655,2,5,23,12.0,10.0
1656,2,5,24,14.0,10.0
1657,2,5,25,12.0,8.0
1658,2,5,26,14.0,10.0
1659,2,5,27,16.0,11.0
1660,2,5,28,14.0,12.0
1661,2,5,29,13.0,10.0
1662,2,5,30,11.0,12.0
1663,2,5,31,12.0,12.0
1664,2,5,32,14.0,10.0
1665,2,5,33,14.0,11.0
1666,2,5,34,14.0,11.0
1667,2,5,35,14.0,10.0
1668,2,5,36,14.0,10.0
1669,2,5,37,12.0,8.0
1670,2,5,38,12.0,8.0
1671,2,5,39,14.0,8.0
1672,2,5,40,14.0,6.0
1673,2,5,41,13.0,4.0
1674,2,5,42,14.0,2.0
1675,2,5,43,12.0,2.0
1676,2,5,44,12.0,1.0
1677,2,5,45,11.0,3.0
1678,2,5,46,13.0,2.0
1679,2,5,47,14.0,3.0
1680,2,6,0,16.0,3.0
1681,2,6,1,18.0,1.0
1682,2,6,2,17.0,1.0
1683,2,6,3,16.0,3.0
1684,2,6,4,18.0,5.0
1685,2,6,5,19.0,7.0
1686,2,6,6,18.0,5.0
1687,2,6,7,19.0,5.0
1688,2,6,8,20.0,3.0
1689,2,6,9,19.0,5.0
1690,2,6,10,19.0,4.0
1691,2,6,11,17.0,5.0
1692,2,6,12,19.0,5.0
1693,2,6,13,17.0,7.0
1694,2,6,14,18.0,6.0
1695,2,6,15,20.0,7.0
1696,2,6,16,22.0,9.0
1697,2,6,17,20.0,9.0
1698,2,6,18,22.0,11.0
1699,2,6,19,23.0,9.0
1700,2,6,20,23.0,10.0
1701,2,6,21,24.0,11.0
1702,2,6,22,24.0,12.0
